Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Petroleo_Brent,Petroleo_WTI,Alvo
2015-01-02,26.22792625427246,26.537480655974083,26.145211519457426,26.378987064082335,26480000,,GOOGL,1395,676,56.41999816894531,52.689998626708984,1.0
2015-01-05,25.728178024291992,26.150658151811385,25.643485126438218,26.109054225279014,41182000,-0.019054050447433357,GOOGL,1392,673,53.11000061035156,50.040000915527344,1.0
2015-01-06,25.093219757080078,25.814851345284215,25.03923290301718,25.77968639365621,54456000,-0.024679488248736448,GOOGL,1391,672,51.099998474121094,47.93000030517578,1.0
2015-01-07,25.01942253112793,25.3334339302312,24.945130614665498,25.30668989835191,46918000,-0.0029409229531545122,GOOGL,1390,671,51.150001525878906,48.650001525878906,1.0
2015-01-08,25.10659408569336,25.13581508136982,24.517696365378082,24.839138654038862,73054000,0.0034841553379969525,GOOGL,1389,670,50.959999084472656,48.790000915527344,1.0
2015-01-09,24.800010681152344,25.190297845951633,24.697487795818056,25.169495882043805,42000000,-0.01221127021429469,GOOGL,1388,669,50.11000061035156,48.36000061035156,1.0
2015-01-12,24.61873435974121,24.778216066163615,24.314132046890677,24.72670617678802,57138000,-0.007309525941006978,GOOGL,1385,666,47.43000030517578,46.06999969482422,1.0
2015-01-13,24.853504180908203,25.190299524170925,24.628644571871156,24.891641117279967,60958000,0.009536226263154646,GOOGL,1384,665,46.59000015258789,45.88999938964844,1.0
2015-01-14,25.058053970336914,25.17345668556392,24.673217656469642,24.785151488508095,52800000,0.0082302192857715,GOOGL,1383,664,48.689998626708984,48.47999954223633,1.0
2015-01-15,24.96295928955078,25.247252773533816,24.86390151676055,25.204658819237853,51068000,-0.0037949746975045606,GOOGL,1382,663,47.66999816894531,46.25,1.0
2015-01-16,25.282421112060547,25.301736141361182,24.91739294264728,24.920364921625065,49658000,0.012797433942196568,GOOGL,1381,662,47.689998626708984,48.689998626708984,1.0
2015-01-20,25.256668090820312,25.53749651901131,25.228437121377986,25.396834797420365,46796000,-0.001018613728728246,GOOGL,1377,658,47.9900016784668,46.38999938964844,1.0
2015-01-21,25.77424430847168,25.84655617463761,25.239333371220017,25.301244254362835,46356000,0.020492656267652398,GOOGL,1376,657,49.029998779296875,47.779998779296875,1.0
2015-01-22,26.61176872253418,26.688042583531715,25.84952323809066,25.903508202923028,56068000,0.032494625411276123,GOOGL,1375,656,48.52000045776367,46.310001373291016,1.0
2015-01-23,26.842079162597656,27.013448799353302,26.535001747631526,26.647927502512875,45966000,0.008654458200985982,GOOGL,1374,655,48.790000915527344,45.59000015258789,1.0
2015-01-26,26.583045959472656,26.819793477645224,26.352737414540844,26.819793477645224,30932000,-0.009650265970675753,GOOGL,1371,652,48.15999984741211,45.150001525878906,1.0
2015-01-27,25.813861846923828,26.387899653088375,25.797516908024367,26.319549808026878,39148000,-0.028935138348009204,GOOGL,1370,651,49.599998474121094,46.22999954223633,1.0
2015-01-28,25.37999153137207,26.03674219336118,25.376029522591388,26.002567269744127,35822000,-0.016807648469051584,GOOGL,1369,650,48.470001220703125,44.45000076293945,1.0
2015-01-29,25.419612884521484,25.516688702844498,24.936706977923645,25.403267946718596,79018000,0.0015611255464935692,GOOGL,1368,649,49.130001068115234,44.529998779296875,1.0
2015-01-30,26.624155044555664,26.89903949960482,25.664783923559888,25.705397823111312,121108000,0.04738632981966662,GOOGL,1367,648,52.9900016784668,48.2400016784668,1.0
2015-02-02,26.359172821044922,26.57214636665283,25.840111916658692,26.464172659795246,75378000,-0.009952699834691159,GOOGL,1364,645,54.75,49.56999969482422,1.0
2015-02-03,26.413654327392578,26.619196978655207,26.09221206443756,26.247236745965566,47062000,0.00206688983442449,GOOGL,1363,644,57.90999984741211,53.04999923706055,1.0
2015-02-04,26.057050704956055,26.584530706760205,26.004053874738577,26.40573206038584,33896000,-0.01350073026687204,GOOGL,1362,643,54.15999984741211,48.45000076293945,1.0
2015-02-05,26.241792678833008,26.28438663646963,26.034266165665464,26.147686937085094,33176000,0.00708990345717897,GOOGL,1361,642,56.56999969482422,50.47999954223633,1.0
2015-02-06,26.442380905151367,26.75639228379667,26.183346410216686,26.300234164964127,42938000,0.007643846164524959,GOOGL,1360,641,57.79999923706055,51.689998626708984,1.0
2015-02-09,26.214548110961914,26.442379652132466,26.128863303242728,26.302707993059,30314000,-0.008616198178472922,GOOGL,1357,638,58.34000015258789,52.86000061035156,1.0
2015-02-10,26.7534236907959,26.7950276200183,26.20910372743273,26.356699428927953,47430000,0.020556355865949394,GOOGL,1356,637,56.43000030517578,50.02000045776367,1.0
2015-02-11,26.646438598632812,26.842077178437496,26.547380826794132,26.732123410676834,38306000,-0.003998930880756535,GOOGL,1355,636,54.65999984741211,48.84000015258789,1.0
2015-02-12,27.043167114257812,27.15856794559307,26.59691303094378,26.728658802305585,48590000,0.014888613131413209,GOOGL,1354,635,57.04999923706055,51.209999084472656,1.0
2015-02-13,27.29823875427246,27.366588601868994,27.072387248246525,27.117458168591927,47382000,0.009432018037568213,GOOGL,1353,634,57.38999938964844,52.779998779296875,1.0
2015-02-17,26.99363899230957,27.389373235823914,26.906964137228858,27.298241356587663,39174000,-0.011158220305154898,GOOGL,1349,630,62.529998779296875,53.529998779296875,1.0
2015-02-18,26.87674903869629,27.119440502601552,26.72321127625927,26.934697905497156,31164000,-0.004330277723821663,GOOGL,1348,629,60.529998779296875,52.13999938964844,1.0
2015-02-19,27.064960479736328,27.085267429720005,26.782647018584413,26.867836827647864,30834000,0.007002760667559116,GOOGL,1347,628,60.209999084472656,51.15999984741211,1.0
2015-02-20,26.834651947021484,27.120927417473403,26.65139627145906,27.120927417473403,38234000,-0.008509472344778612,GOOGL,1346,627,60.220001220703125,50.34000015258789,1.0
2015-02-23,26.497854232788086,26.71082779179,26.34926851216046,26.69596978653822,32906000,-0.012550850851291928,GOOGL,1343,624,58.900001525878906,49.45000076293945,1.0
