Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Petroleo_Brent,Petroleo_WTI,Alvo
2015-01-02,9.596672058105469,9.920154782519617,9.446911262476796,9.66855660016008,19396500,,ABEV3.SA,1395,676,56.41999816894531,52.689998626708984,1.0
2015-01-05,9.42294979095459,9.56672060121049,9.30913182793132,9.530777755823477,13795900,-0.01810234486486917,ABEV3.SA,1392,673,53.11000061035156,50.040000915527344,1.0
2015-01-06,9.782376289367676,9.836290273619273,9.321113280989222,9.422950108551813,18610500,0.03814373485870748,ABEV3.SA,1391,672,51.099998474121094,47.93000030517578,1.0
2015-01-07,9.92015552520752,10.016002350178855,9.668557324011692,9.788366426518003,20493500,0.014084434268756718,ABEV3.SA,1390,671,51.150001525878906,48.650001525878906,1.0
2015-01-08,10.51790714263916,10.606933774975442,10.339852665069696,10.447956952719567,9054500,0.06025627480463691,ABEV3.SA,1389,670,50.959999084472656,48.790000915527344,1.0
2015-01-09,10.492472648620605,10.58785852102863,10.365290676811789,10.47339498898013,11695700,-0.0024182086487001264,ABEV3.SA,1388,669,50.11000061035156,48.36000061035156,1.0
2015-01-12,10.626012802124023,10.695963009058701,10.435241054171327,10.524267708162958,11265500,0.012727233891905776,ABEV3.SA,1385,666,47.43000030517578,46.06999969482422,1.0
2015-01-13,10.626012802124023,10.804067323004482,10.594217915097637,10.6196547950365,19614100,0.0,ABEV3.SA,1384,665,46.59000015258789,45.88999938964844,1.0
2015-01-14,10.657806396484375,10.683242057546327,10.511548009911646,10.511548009911646,9324100,0.002992053082600865,ABEV3.SA,1383,664,48.689998626708984,48.47999954223633,1.0
2015-01-15,10.676884651184082,10.804065389425569,10.562421137738859,10.61329367561485,12612300,0.001790073303076678,ABEV3.SA,1382,663,47.66999816894531,46.25,1.0
2015-01-16,10.753194808959961,10.810426576100504,10.6132956075593,10.64509049468307,9191600,0.007147230701552543,ABEV3.SA,1381,662,47.689998626708984,48.689998626708984,1.0
2015-01-19,10.55606460571289,10.746836368080485,10.51791049581883,10.68960459679075,6363500,-0.018332245137306913,ABEV3.SA,1378,659,47.689998626708984,48.689998626708984,1.0
2015-01-20,10.746831893920898,10.77862798300956,10.613291958438865,10.670523705901674,7114500,0.018071818933806494,ABEV3.SA,1377,658,47.9900016784668,46.38999938964844,1.0
2015-01-21,10.867658615112305,10.937608824011148,10.708681749722011,10.778631958620853,9327600,0.011243008393920562,ABEV3.SA,1376,657,49.029998779296875,47.779998779296875,1.0
2015-01-22,10.988482475280762,11.064790699104341,10.797709489927115,10.937609921765926,13341900,0.011117745270397217,ABEV3.SA,1375,656,48.52000045776367,46.310001373291016,1.0
2015-01-23,10.829504013061523,10.943966332087873,10.804067133568665,10.842221239910781,7567000,-0.014467735884083122,ABEV3.SA,1374,655,48.790000915527344,45.59000015258789,1.0
2015-01-26,10.804067611694336,10.886736260807393,10.68960407470532,10.734117402890554,7286700,-0.0023488057566171117,ABEV3.SA,1371,652,48.15999984741211,45.150001525878906,1.0
2015-01-27,10.784991264343262,10.829505810845534,10.66416970538636,10.727760701777946,10007400,-0.0017656634553476769,ABEV3.SA,1370,651,49.599998474121094,46.22999954223633,1.0
2015-01-28,10.829504013061523,10.9248898853654,10.670527154922674,10.702322041391575,9768700,0.004127286487975779,ABEV3.SA,1369,650,48.470001220703125,44.45000076293945,1.0
2015-01-29,11.230125427246094,11.26827953448973,10.778631721654346,10.861299156165087,17203000,0.03699351454151345,ABEV3.SA,1368,649,49.130001068115234,44.529998779296875,1.0
2015-01-30,11.249202728271484,11.363666259246214,11.007557226681019,11.090225871450395,19490600,0.0016987611713672468,ABEV3.SA,1367,648,52.9900016784668,48.2400016784668,1.0
2015-02-02,11.12201976776123,11.2110464115303,10.988479802107626,11.141097425524768,9556100,-0.011305953282415127,ABEV3.SA,1364,645,54.75,49.56999969482422,1.0
2015-02-03,11.160174369812012,11.268278676182314,11.05207006344171,11.17925202842928,10228200,0.0034305461460675257,ABEV3.SA,1363,644,57.90999984741211,53.04999923706055,1.0
2015-02-04,11.026633262634277,11.255560290877627,10.950323848920831,11.141096776755951,12135600,-0.01196586206923067,ABEV3.SA,1362,643,54.15999984741211,48.45000076293945,1.0
2015-02-05,11.280999183654785,11.280999183654785,10.912172873042302,11.026636419938818,10794300,0.023068321486892307,ABEV3.SA,1361,642,56.56999969482422,50.47999954223633,1.0
2015-02-06,11.38909912109375,11.39545833934831,11.032991389116358,11.185608988535241,10346700,0.009582478970089126,ABEV3.SA,1360,641,57.79999923706055,51.689998626708984,1.0
2015-02-09,11.554439544677734,11.573517206685926,11.28735834104968,11.370025783957193,10351800,0.014517427746129297,ABEV3.SA,1357,638,58.34000015258789,52.86000061035156,1.0
2015-02-10,11.471768379211426,11.52899892087019,11.338227214282496,11.48448560352619,10680600,-0.007154926480565593,ABEV3.SA,1356,637,56.43000030517578,50.02000045776367,1.0
2015-02-11,11.471768379211426,11.490844822132038,11.242841360988647,11.427253848970496,12420900,0.0,ABEV3.SA,1355,636,54.65999984741211,48.84000015258789,1.0
2015-02-12,11.503565788269043,11.567156775410325,11.420897141116217,11.503565788269043,10312000,0.002771796640807178,ABEV3.SA,1354,635,57.04999923706055,51.209999084472656,1.0
2015-02-13,11.446333885192871,11.586233084924464,11.325511132349067,11.53536053839505,9207400,-0.00497514458817061,ABEV3.SA,1353,634,57.38999938964844,52.779998779296875,1.0
2015-02-18,11.573514938354492,11.68797724927782,11.47812785990609,11.529000402393264,12971300,0.01111107315558435,ABEV3.SA,1348,629,60.529998779296875,52.13999938964844,1.0
2015-02-19,11.59259033203125,11.675258964133779,11.484486037441235,11.548077013005416,4536700,0.0016481936367958028,ABEV3.SA,1347,628,60.209999084472656,51.15999984741211,1.0
2015-02-20,11.554439544677734,11.637106987585248,11.478130109542294,11.630748979813175,5547500,-0.0032909631291033747,ABEV3.SA,1346,627,60.220001220703125,50.34000015258789,1.0
2015-02-23,11.751566886901855,11.751566886901855,11.548076740220829,11.548076740220829,9354500,0.017060744613521583,ABEV3.SA,1343,624,58.900001525878906,49.45000076293945,1.0
2015-02-24,11.751566886901855,11.827876298355715,11.675258688344945,11.751566886901855,10065500,0.0,ABEV3.SA,1342,623,58.65999984741211,49.279998779296875,1.0
2015-02-25,11.60530948638916,11.726132226132604,11.554436945375665,11.726132226132604,9801500,-0.012445778671073326,ABEV3.SA,1341,622,61.630001068115234,50.9900016784668,1.0
2015-02-26,11.757925033569336,11.757925033569336,11.497203155293459,11.694334065305181,15277800,0.013150493518433448,ABEV3.SA,1340,621,60.04999923706055,48.16999816894531,1.0
2015-02-27,11.643464088439941,12.005931110323381,11.630746862313776,11.643464088439941,19534900,-0.009734791198498405,ABEV3.SA,1339,620,62.58000183105469,49.7599983215332,1.0
2015-03-02,11.566779136657715,11.713760012376566,11.52204593264662,11.700978748690998,9160400,-0.006586094241348817,ABEV3.SA,1336,617,59.540000915527344,49.59000015258789,1.0
2015-03-03,11.777665138244629,11.835179606069865,11.53482600322955,11.617902998483066,9012500,0.01823204187573446,ABEV3.SA,1335,616,61.02000045776367,50.52000045776367,1.0
2015-03-04,11.70097827911377,11.771274007674931,11.502873575491266,11.59233997992304,12821800,-0.006511210688257774,ABEV3.SA,1334,615,60.54999923706055,51.529998779296875,1.0
2015-03-05,11.732933044433594,11.841571358507553,11.637074776394767,11.720151779509948,23429800,0.002730948178654824,ABEV3.SA,1333,614,60.47999954223633,50.7599983215332,1.0
2015-03-06,11.64985179901123,11.784052594063104,11.573166675171361,11.739319402008501,7333600,-0.007081029535217498,ABEV3.SA,1332,613,59.72999954223633,49.61000061035156,1.0
2015-03-09,11.656246185302734,11.70737002396636,11.51565593369988,11.573170404557516,10550500,0.0005488813421683503,ABEV3.SA,1329,610,58.529998779296875,50.0,1.0
2015-03-10,11.311159133911133,11.688197852967392,11.08749191125073,11.617902126702843,13599600,-0.029605333132609934,ABEV3.SA,1328,609,56.38999938964844,48.290000915527344,1.0
2015-03-11,11.592340469360352,11.62429362864103,11.24725488134778,11.279206821740065,9992700,0.02485875515677516,ABEV3.SA,1327,608,57.540000915527344,48.16999816894531,1.0
2015-03-12,11.528434753417969,11.739320695546922,11.400624574417549,11.694586279675034,11867600,-0.005512753538536197,ABEV3.SA,1326,607,57.08000183105469,47.04999923706055,1.0
2015-03-13,11.592340469360352,11.62429362864103,11.183349781674815,11.240864249491644,16727500,0.00554331245388151,ABEV3.SA,1325,606,54.66999816894531,44.84000015258789,1.0
2015-03-16,11.502873420715332,11.732931279173904,11.477310894714012,11.662635551558601,8016300,-0.007717772686325897,ABEV3.SA,1322,603,53.439998626708984,43.880001068115234,1.0
2015-03-17,11.611512184143066,11.70097859095923,11.522045777326904,11.617902815899704,11610600,0.009444489168427106,ABEV3.SA,1321,602,53.43000030517578,43.459999084472656,1.0
2015-03-18,11.777665138244629,11.950208541720333,11.55399789880076,11.592340471054786,14337800,0.01430932952285624,ABEV3.SA,1320,601,55.90999984741211,44.65999984741211,1.0
2015-03-19,11.822397232055664,11.886302325736324,11.694587044694345,11.75210150711811,7329200,0.0037980442885729992,ABEV3.SA,1319,600,54.43000030517578,43.959999084472656,1.0
2015-03-20,11.931035995483398,12.078016863515138,11.867130899286195,11.924645363974845,16893900,0.009189233054457624,ABEV3.SA,1318,599,55.31999969482422,45.720001220703125,1.0
2015-03-23,12.039673805236816,12.122749573703276,11.867130418166159,11.95659681788208,8901700,0.00910548000982847,ABEV3.SA,1315,596,55.91999816894531,47.45000076293945,0.0
2015-03-24,11.918255805969238,12.071627319324033,11.771274924698613,12.046066009875787,8195300,-0.01008482465818683,ABEV3.SA,1314,595,55.11000061035156,47.5099983215332,1.0
2015-03-25,11.771270751953125,12.078013669926781,11.745708232677982,11.975766030602228,11088000,-0.012332765499335596,ABEV3.SA,1313,594,56.47999954223633,49.209999084472656,1.0
2015-03-26,11.553997993469238,11.745712075198579,11.51565542090105,11.713760134539823,16105200,-0.018457884714599415,ABEV3.SA,1312,593,59.189998626708984,51.43000030517578,1.0
2015-03-27,11.681809425354004,11.739323899713549,11.502875369692253,11.553999211468676,9339600,0.011062095731452448,ABEV3.SA,1311,592,56.40999984741211,48.869998931884766,1.0
2015-03-30,11.918255805969238,11.918255805969238,11.67541788121292,11.67541788121292,7648500,0.020240561372457888,ABEV3.SA,1308,589,56.290000915527344,48.68000030517578,1.0
2015-03-31,11.809617042541504,11.892694037541066,11.707369370917728,11.758493206729616,8654300,-0.009115324020258275,ABEV3.SA,1307,588,55.11000061035156,47.599998474121094,1.0
2015-04-01,12.109971046447754,12.141922987807664,11.771274861145915,11.918255741622994,19780900,0.02543300115696323,ABEV3.SA,1306,587,57.099998474121094,50.09000015258789,0.0
2015-04-02,12.046065330505371,12.180264940039102,11.94381766070204,12.04606533050537,16451500,-0.0052771155023635385,ABEV3.SA,1305,586,54.95000076293945,49.13999938964844,0.0
2015-04-06,12.295294761657715,12.384761174477722,12.090799407275721,12.135532613685726,10617600,0.02068969612186944,ABEV3.SA,1301,582,58.119998931884766,52.13999938964844,0.0
2015-04-07,12.423105239868164,12.525352919300126,12.301685663459528,12.391152078240374,10859100,0.010395072317340492,ABEV3.SA,1300,581,59.099998474121094,53.97999954223633,0.0
2015-04-08,12.41671371459961,12.58286648644986,12.333636719230286,12.550913327119966,11241600,-0.0005144869294065879,ABEV3.SA,1299,580,55.54999923706055,50.41999816894531,0.0
2015-04-09,12.352810859680176,12.538135560807053,12.282515115268103,12.384762805928236,9188900,-0.005146519150578177,ABEV3.SA,1298,579,56.56999969482422,50.790000915527344,0.0
2015-04-10,12.474226951599121,12.518960151358485,12.301683564908773,12.32724608985028,10474500,0.009829025417627868,ABEV3.SA,1297,578,57.869998931884766,51.63999938964844,0.0
2015-04-13,12.403935432434082,12.531745662698937,12.403935432434082,12.403935432434082,7812300,-0.005634939899504365,ABEV3.SA,1294,575,57.93000030517578,51.90999984741211,0.0
2015-04-14,12.218610763549805,12.487011246167288,12.180266966826897,12.474229980592986,9021900,-0.014940795999283107,ABEV3.SA,1293,574,58.43000030517578,53.290000915527344,0.0
2015-04-15,12.231389999389648,12.37198147360971,12.141923584077606,12.327248265953687,11306200,0.0010458828820347765,ABEV3.SA,1292,573,60.31999969482422,56.38999938964844,-1.0
2015-04-16,12.205825805664062,12.224996479337738,12.097187518923159,12.16748323942851,10102200,-0.00209004812428204,ABEV3.SA,1291,572,60.400001525878906,56.709999084472656,-1.0
2015-04-17,12.186655044555664,12.263341403034815,12.10357927351754,12.141921843312957,9685500,-0.0015706238491051128,ABEV3.SA,1290,571,63.45000076293945,55.7400016784668,0.0
2015-04-20,12.071627616882324,12.256952295226117,11.98216120327551,12.141923352652517,9854000,-0.009438802300777982,ABEV3.SA,1287,568,63.45000076293945,56.380001068115234,0.0
2015-04-22,12.116361618041992,12.141924148684675,11.96938072351222,12.122752250702664,10326700,0.0037057141405776317,ABEV3.SA,1285,566,62.72999954223633,56.15999984741211,0.0
2015-04-23,12.05245304107666,12.17387135773473,11.956594807341869,12.09079560323773,11694800,-0.005274568305238425,ABEV3.SA,1284,565,64.8499984741211,57.7400016784668,-1.0
2015-04-24,12.097188949584961,12.205827249173865,12.04606511559538,12.161094046794025,9154900,0.003711767916110942,ABEV3.SA,1283,564,65.27999877929688,57.150001525878906,-1.0
2015-04-27,12.014113426208496,12.173875579317057,11.956598953578334,12.135533003859782,12587700,-0.006867341142035688,ABEV3.SA,1280,561,64.83000183105469,56.9900016784668,-1.0
2015-04-28,12.078017234802246,12.135531701258934,11.892693790910537,12.135531701258934,10194900,0.005319061534273972,ABEV3.SA,1279,560,64.63999938964844,57.060001373291016,-1.0
2015-04-29,12.046065330505371,12.084407901959526,11.969378968708687,11.994941495603705,8790600,-0.002645459405771211,ABEV3.SA,1278,559,65.83999633789062,58.58000183105469,-1.0
2015-04-30,12.109971046447754,12.141922987807664,11.982160843231247,11.982160843231247,9396600,0.005305111186849398,ABEV3.SA,1277,558,66.77999877929688,59.630001068115234,-1.0
2015-05-04,12.359196662902832,12.448663052546053,12.141920100436598,12.161091992026494,9874100,0.02058019920106946,ABEV3.SA,1273,554,66.44999694824219,58.93000030517578,-1.0
2015-05-05,12.506180763244629,12.608428440558422,12.224999041187472,12.269733466539657,11569000,0.011892690467737443,ABEV3.SA,1272,553,67.5199966430664,60.400001525878906,-1.0
2015-05-06,12.67872428894043,12.966296645757069,12.487010196988317,12.621209817577101,19716900,0.013796660144470563,ABEV3.SA,1271,552,67.7699966430664,60.93000030517578,-1.0
2015-05-07,12.467838287353516,12.640381701265193,12.435885126135538,12.60203790780362,6641700,-0.016633061558951057,ABEV3.SA,1270,551,65.54000091552734,58.939998626708984,-1.0
